,Date,Currency,Value
4433,2018-01-05,"Chinese renminbi, daily average",0.1911
4434,2018-01-06,"Chinese renminbi, daily average",0.0
4435,2018-01-07,"Chinese renminbi, daily average",0.0
4436,2018-01-08,"Chinese renminbi, daily average",0.1911
4437,2018-01-09,"Chinese renminbi, daily average",0.1908
4438,2018-01-10,"Chinese renminbi, daily average",0.192
4439,2018-01-11,"Chinese renminbi, daily average",0.1929
4440,2018-01-12,"Chinese renminbi, daily average",0.1935
4441,2018-01-13,"Chinese renminbi, daily average",0.0
4442,2018-01-14,"Chinese renminbi, daily average",0.0
4443,2018-01-15,"Chinese renminbi, daily average",0.193
4444,2018-01-16,"Chinese renminbi, daily average",0.1927
4445,2018-01-17,"Chinese renminbi, daily average",0.1931
4446,2018-01-18,"Chinese renminbi, daily average",0.1938
4447,2018-01-19,"Chinese renminbi, daily average",0.1946
4448,2018-01-20,"Chinese renminbi, daily average",0.0
4449,2018-01-21,"Chinese renminbi, daily average",0.0
4450,2018-01-22,"Chinese renminbi, daily average",0.1945
4451,2018-01-23,"Chinese renminbi, daily average",0.1944
4452,2018-01-24,"Chinese renminbi, daily average",0.1937
4453,2018-01-25,"Chinese renminbi, daily average",0.1949
4454,2018-01-26,"Chinese renminbi, daily average",0.195
4455,2018-01-27,"Chinese renminbi, daily average",0.0
4456,2018-01-28,"Chinese renminbi, daily average",0.0
4457,2018-01-29,"Chinese renminbi, daily average",0.1947
4458,2018-01-30,"Chinese renminbi, daily average",0.195
4459,2018-01-31,"Chinese renminbi, daily average",0.1955
4460,2018-02-01,"Chinese renminbi, daily average",0.1951
4461,2018-02-02,"Chinese renminbi, daily average",0.1965
4462,2018-02-03,"Chinese renminbi, daily average",0.0
4463,2018-02-04,"Chinese renminbi, daily average",0.0
4464,2018-02-05,"Chinese renminbi, daily average",0.1985
4465,2018-02-06,"Chinese renminbi, daily average",0.1994
4466,2018-02-07,"Chinese renminbi, daily average",0.2001
4467,2018-02-08,"Chinese renminbi, daily average",0.1989
4468,2018-02-09,"Chinese renminbi, daily average",0.2002
4469,2018-02-10,"Chinese renminbi, daily average",0.0
4470,2018-02-11,"Chinese renminbi, daily average",0.0
4471,2018-02-12,"Chinese renminbi, daily average",0.1992
4472,2018-02-13,"Chinese renminbi, daily average",0.1987
4473,2018-02-14,"Chinese renminbi, daily average",0.1979
4474,2018-02-15,"Chinese renminbi, daily average",0.197
4475,2018-02-16,"Chinese renminbi, daily average",0.1975
4476,2018-02-17,"Chinese renminbi, daily average",0.0
4477,2018-02-18,"Chinese renminbi, daily average",0.0
4479,2018-02-20,"Chinese renminbi, daily average",0.1988
4480,2018-02-21,"Chinese renminbi, daily average",0.1996
4481,2018-02-22,"Chinese renminbi, daily average",0.2001
4482,2018-02-23,"Chinese renminbi, daily average",0.1999
4483,2018-02-24,"Chinese renminbi, daily average",0.0
4484,2018-02-25,"Chinese renminbi, daily average",0.0
4485,2018-02-26,"Chinese renminbi, daily average",0.2009
4486,2018-02-27,"Chinese renminbi, daily average",0.2017
4487,2018-02-28,"Chinese renminbi, daily average",0.2024
4488,2018-03-01,"Chinese renminbi, daily average",0.2022
4489,2018-03-02,"Chinese renminbi, daily average",0.2032
4490,2018-03-03,"Chinese renminbi, daily average",0.0
4491,2018-03-04,"Chinese renminbi, daily average",0.0
4492,2018-03-05,"Chinese renminbi, daily average",0.2045
4493,2018-03-06,"Chinese renminbi, daily average",0.2042
4494,2018-03-07,"Chinese renminbi, daily average",0.2047
4495,2018-03-08,"Chinese renminbi, daily average",0.2039
4496,2018-03-09,"Chinese renminbi, daily average",0.2027
4497,2018-03-10,"Chinese renminbi, daily average",0.0
4498,2018-03-11,"Chinese renminbi, daily average",0.0
